feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:neg_FRN1.mzML:area,datafile:neg_FRN2.mzML:area,datafile:neg_FRN3.mzML:area,datafile:neg_FRN4.mzML:area,datafile:neg_FRN5.mzML:area,datafile:neg_HFO1.mzML:area,datafile:neg_HFO2.mzML:area,datafile:neg_HFO3.mzML:area,datafile:neg_HFO4.mzML:area,datafile:neg_HFO5.mzML:area
N5323,5.929,795.51839,795.51816,0.289119735,C44H77O10P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:4,"PG 18:1(11)_20:4(5,8,11,14)",0.914857143,0.915408571,0.079371571,0.246523828,Some,Some,84425.49178,150784.7261,105232.6044,105220.0368,119021.9852,123278.9543,113591.9604,113901.6393,98035.50296,126264.2838
N5323,5.929,795.51839,795.51816,0.289119735,C44H77O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:4,"PG 18:1(9)_20:4(8,11,14,17)",0.771666667,0.9368,0.086820697,0.240303224,Some,Some,84425.49178,160531.2673,145890.6561,102358.5992,114907.137,131448.9205,144162.7054,125891.2856,136410.2564,149054.8226
N5356,5.949,769.50237,769.50251,0.181935729,C42H75O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:2,"PG 18:2(9,12)_18:2(9,12)",0.939,0.904815,0,0.1843815,All,Some,44325.17229,92314.29515,19827.12766,28554.3658,14598.1397,47728.12886,0,0,7159.600998,6877.336265
N5356,5.949,769.50237,769.50251,0.181935729,C42H75O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:2,"PG 18:2(6,9)_18:2(9,12)",0.897,0.8663025,0,0.17633025,Some,Some,74508.3424,117842.8524,96586.43617,71722.8171,97200.93015,240777.3261,210000,194000,155920.1995,164000
N5356,5.949,769.50237,769.50251,0.181935729,C42H75O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:2,"PG 18:2(6,9)_18:2(6,9)",0.814,0.801435,0,0.1615435,All,None,68166.48531,117842.8524,96586.43617,71722.8171,97200.93015,230494.5451,210000,194000,155920.1995,157122.6637
N5431,6.016,907.53587,907.5342,1.840151038,C49H81O13P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_22:6,"PI 18:1(9)_22:6(4,7,10,13,16,19)",0.7704,0.635854,0.092065161,0.214277529,Some,Some,16454.38754,17804.83271,14585.45838,11533.33333,14492.88496,16388.54132,15222.57273,16067.77749,15770.82281,14333.33333
N5431,6.016,907.53587,907.5342,1.840151038,C49H81O13P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_22:6,"PI 18:1(6)_22:6(4,7,10,13,16,19)",0.7504,0.64369,0.089359139,0.210896311,Some,Some,16454.38754,15890.33457,13029.08325,11533.33333,12114.23007,13222.91735,12554.85454,12766.11126,11647.79809,14333.33333
N5431,6.016,907.53587,907.5342,1.840151038,C49H81O13P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_22:6,"PI 18:1(11)_22:6(4,7,10,13,16,19)",0.771833333,0.675923333,0.081219303,0.209751109,Some,Some,14591.22492,17804.83271,14585.45838,11533.33333,14492.88496,16388.54132,15222.57273,12766.11126,13481.37911,14333.33333
N5452,6.039,773.52428,773.53381,12.32008204,C42H79O10P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:1,PG 18:1(9)_18:1(9),0.981,0.895275,0,0.1876275,All,None,0,0,0,0,0,0,0,0,0,0
N5452,6.039,773.52428,773.53381,12.32008204,C42H79O10P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:1,PG 18:1(11)_18:1(9),0.924,0.927766667,0,0.185176667,Some,None,0,58500,0,42700,47750,0,44350,42400,0,0
N5452,6.039,773.52428,773.53381,12.32008204,C42H79O10P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:1,PG 18:1(11)_18:1(11),0.81,0.99275,0,0.180275,Some,None,0,58500,0,42700,47750,0,44350,42400,0,0
N5453,6.039,793.50183,793.50251,0.856960112,C44H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:0_22:6,"PG 16:0_22:6(4,7,10,13,16,19)",0.5714,0.535035,0.191953038,0.26420593,Some,Some,0,0,0,0,0,0,6250,0,0,0
N5457,6.042,771.51786,771.51816,0.388843731,C42H77O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:2,"PG 18:1(11)_18:2(9,12)",0.968,0.9176725,0,0.18856725,All,None,299483.923,385254.6277,350693.5462,376087.3225,388500,316238.331,325216.1342,300070.7965,362734.9769,395000
N5457,6.042,771.51786,771.51816,0.388843731,C42H77O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:2,"PG 18:1(9)_18:2(9,12)",0.9475,0.9131725,0,0.18606725,Some,None,147032.1539,167875.6291,20806.45383,0,0,67261.66902,38783.86584,45929.20354,31265.02311,0
N5457,6.042,771.51786,771.51816,0.388843731,C42H77O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:2,"PG 18:1(9)_18:2(6,9)",0.901,0.904355,0,0.1805355,Some,None,299483.923,410869.7432,371500,362912.6775,388500,383500,364000,346000,394000,395000
N5479,6.058,743.48663,743.48686,0.309353147,C40H73O10P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:0_18:3,"PG 16:0_18:3(9,12,15)",0.601666667,0.803375,0.04857595,0.179364927,All,Some,0,0,0,0,0,8630,7990,6800,9400,7000
N5503,6.095,871.54833,871.54946,1.296541449,C50H81O10P,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:4_22:5,"PG 22:4(7,10,13,16)_22:5(7,10,13,16,19)",0.7048,0.836145,0.117609437,0.24818205,Some,Some,0,0,0,0,1276.732658,0,0,0,0,0
N5503,6.095,871.54833,871.54946,1.296541449,C50H81O10P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:4_22:5,"PG 22:4(7,10,13,16)_22:5(4,7,10,13,16)",0.44425,0.7814575,0.07534541,0.182847078,Some,Some,0,0,0,0,3243.267342,0,0,0,0,0
N5572,6.133,857.51832,857.51855,0.268215772,C45H79O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_20:4,"PI 16:0_20:4(5,8,11,14)",0.998,0.88803,0.092133101,0.26230948,All,Some,4619784.014,5325025.055,5560050.954,4579051.546,4444992.785,5078164.266,5255140.282,5336261.579,4831790.33,5222804.255
N5572,6.133,857.51832,857.51855,0.268215772,C45H79O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_20:4,"PI 16:0_20:4(8,11,14,17)",0.800333333,0.884623333,0.042152031,0.202217291,All,Some,120215.9863,184974.9447,149949.0463,70948.45361,75007.21501,191835.7339,194859.7184,203738.4211,248209.6704,197195.7447
N5612,6.15,793.50164,793.50251,1.09640485,C44H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:0_22:6,"PG 16:0_22:6(4,7,10,13,16,19)",0.7212,0.758864,0.075652231,0.208528185,Some,Some,22400,29800,19600,16700,19700,43200,31000,32800,41700,37400
N5619,6.159,795.51776,795.51816,0.502816931,C44H77O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:4,"PG 18:1(11)_20:4(8,11,14,17)",0.732444444,0.871557778,0.121469743,0.257576016,All,Some,2063.774746,7260.287857,3502.79986,3815.662651,3303.72975,5763.769663,2302.455641,0,3996.447923,3685.66879
N5619,6.159,795.51776,795.51816,0.502816931,C44H77O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:4,"PG 18:1(9)_20:4(8,11,14,17)",0.764857143,0.938334286,0.075858548,0.231005982,Some,Some,1185.160539,4085.749037,2439.103045,1884.337349,1710.712043,3561.941441,1157.074584,0,1442.143287,1987.44313
N5619,6.159,795.51776,795.51816,0.502816931,C44H77O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:4,"PG 18:1(6)_20:4(8,11,14,17)",0.699428571,0.811368571,0.075858548,0.211766553,Some,Some,10451.06471,17653.96311,12558.0971,11500,8185.558207,20074.2889,8040.469775,0,14861.40879,10626.88808
N5626,6.172,855.50168,855.5029,1.426061794,C45H77O13P,CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:4,"PI 18:1(9)_18:4(6,9,12,15)",0.877,0.5309575,0.332775214,0.407015921,Some,Some,2958.289856,0,4619.17654,0,0,0,0,0,0,0
N5626,6.172,855.50168,855.5029,1.426061794,C45H77O13P,CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:4,"PI 18:1(11)_18:4(6,9,12,15)",0.9006,0.591307,0.300520837,0.389607369,All,Some,2059.329324,0,3272.229668,0,0,0,0,0,0,0
N5626,6.172,855.50168,855.5029,1.426061794,C45H77O13P,CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:4,"PI 18:1(6)_18:4(6,9,12,15)",0.876,0.6063575,0.282478145,0.374218266,Some,Some,922.3808196,0,1448.593792,0,0,0,0,0,0,0
N5680,6.23,883.53414,883.5342,0.067909086,C47H81O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(9)_20:4(5,8,11,14)",0.896666667,0.869628333,0.076382734,0.237735687,Some,Some,907235.0827,1025226.365,856727.9987,746352.0858,993151.1867,903889.4839,1104556.573,1061553.773,1081449.617,1136344.801
N5680,6.23,883.53414,883.5342,0.067909086,C47H81O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(6)_20:4(5,8,11,14)",0.81,0.85012375,0.079359611,0.229500064,Some,Some,863956.8656,1030334.74,867556.0817,776960.8618,972103.2902,852805.213,1007721.713,1017519.405,1016307.763,1068888.357
N5680,6.23,883.53414,883.5342,0.067909086,C47H81O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(11)_20:4(5,8,11,14)",0.91475,0.8728525,0.05728705,0.22458989,All,Some,808808.0518,954438.8951,785715.9196,696687.0524,924745.5231,833305.3031,1007721.713,990926.8224,992242.6196,1044766.842
N5705,6.235,885.53985,885.54985,11.29241905,C47H83O13P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:3,"PI 18:1(6)_20:3(8,11,14)",0.461,0.516508333,0.688546472,0.648588011,Some,Some,0,0,70912.31609,50873.28053,69349.42152,78831.97347,86694.15427,0,87385.56869,82734.39039
N5705,6.235,885.53985,885.54985,11.29241905,C47H83O13P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:3,"PI 18:1(9)_20:3(8,11,14)",0.452666667,0.712926667,0.638133554,0.627066176,Some,Some,0,0,267654.5444,218292.6219,292322.7568,177029.9751,217804.0418,0,195476.4358,214637.5663
N5705,6.235,885.53985,885.54985,11.29241905,C47H83O13P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:3,"PI 18:1(11)_20:3(8,11,14)",0.429428571,0.572618571,0.631438543,0.605355549,All,Some,0,0,64433.13953,47834.09754,42327.82164,74138.0514,84501.80395,0,84137.99555,83628.04335
N5753,6.254,833.51848,833.51855,0.083981334,C43H79O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_18:2,"PI 16:0_18:2(9,12)",0.9955,0.9219,0,0.19174,All,None,0,0,42676.59779,0,0,0,117982.1958,74202.12766,50114.71603,69015.49789
N5753,6.254,833.51848,833.51855,0.083981334,C43H79O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_18:2,"PI 16:0_18:2(6,9)",0.792666667,0.889603333,0,0.168227,All,None,868000,938000,1027323.402,868000,809000,1540000,1562017.804,1575797.872,1329885.284,1520984.502
N5778,6.27,821.53397,821.53381,0.194757657,C46H79O10P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_22:5,"PG 18:1(6)_22:5(4,7,10,13,16)",0.975,0.891298,0,0.1866298,Some,None,66627.96939,102000,72371.9044,84756.00148,83069.87625,49333.65638,43666.66667,44666.66667,59422.86751,54954.83352
N5778,6.27,821.53397,821.53381,0.194757657,C46H79O10P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_22:5,"PG 18:1(9)_22:5(4,7,10,13,16)",0.916714286,0.897297143,0,0.181401143,Some,None,66627.96939,102000,66933.7623,82739.13579,83069.87625,43833.17181,43666.66667,44666.66667,51288.56624,52892.56614
N5778,6.27,821.53397,821.53381,0.194757657,C46H79O10P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_22:5,"PG 18:1(11)_22:5(4,7,10,13,16)",0.910714286,0.886011429,0,0.179672571,All,None,78744.06123,102000,83694.3333,90504.86274,96860.2475,43833.17181,43666.66667,44666.66667,51288.56624,58152.60034
N5797,6.282,771.51447,771.51816,4.782777893,C42H77O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:2,"PG 18:1(6)_18:2(6,9)",0.7465,0.8798775,0,0.16263775,Some,None,0,0,0,0,1254.719335,0,0,0,0,0
N5797,6.282,771.51447,771.51816,4.782777893,C42H77O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:2,"PG 18:1(11)_18:2(6,9)",0.730666667,0.895346667,0,0.162601333,All,None,0,0,0,0,976.9022869,0,0,0,0,0
N5797,6.282,771.51447,771.51816,4.782777893,C42H77O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:2,"PG 18:1(11)_18:2(9,12)",0.636666667,0.944563333,0,0.158123,All,None,0,0,0,0,528.3783784,0,0,0,0,0
N5796,6.282,797.53387,797.53381,0.07523192,C44H79O10P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:3,"PG 18:1(9)_20:3(11,14,17)",0.688666667,0.817455,0.062858584,0.200899034,Some,Some,25862.39067,37878.26087,31455.73087,32675.35962,18838.60233,10129.52273,3498.328821,10293.47672,10278.1829,6546.256188
N5796,6.282,797.53387,797.53381,0.07523192,C44H79O10P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:3,"PG 18:1(6)_20:3(11,14,17)",0.538,0.931026,0.059563824,0.19455366,Some,Some,25862.39067,37878.26087,25905.0191,27624.0298,18838.60233,10129.52273,3498.328821,5146.738361,10278.1829,6546.256188
N5796,6.282,797.53387,797.53381,0.07523192,C44H79O10P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:3,"PG 18:1(11)_20:3(11,14,17)",0.566666667,0.939696667,0.04963652,0.19034555,Some,Some,82275.21866,104243.4783,74639.25003,72700.61058,110322.7953,73040.95455,70103.34236,68559.78492,77843.63419,91907.48762
N5841,6.325,719.48656,719.48686,0.416963834,C38H73O10P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:0_16:1,PG 16:0_16:1(9),0.612,0.92484,0,0.153684,All,None,0,0,0,2146.792205,0,0,0,0,0,0
N5841,6.325,719.48656,719.48686,0.416963834,C38H73O10P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:0_16:1,PG 16:0_16:1(7),0.502,0.95955,0,0.146155,All,None,72700,99400,85100,75053.2078,68800,61700,60700,52600,62100,61900
N5878,6.358,909.55272,909.54985,3.15540704,C49H83O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:2_20:4,"PI 20:2(8,11)_20:4(8,11,14,17)",0.554,0.738096,0.128903541,0.232332433,Some,Some,0,563.5174774,787.4523066,945.0990753,0,308.1921573,0,448.7498941,3022.474735,0
N5878,6.358,909.55272,909.54985,3.15540704,C49H83O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:2_20:4,"PI 20:2(8,11)_20:4(5,8,11,14)",0.880285714,0.856437143,0.065717267,0.226246099,Some,Some,9626.158862,11620.71621,9794.823101,8606.129458,0,13859.90404,15693.37576,14110.92465,16411.38261,16888.03342
N5878,6.358,909.55272,909.54985,3.15540704,C49H83O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:2_20:4,"PI 20:2(11,14)_20:4(5,8,11,14)",0.8785,0.8436325,0.064984369,0.224200745,Some,Some,18173.84114,20515.76632,17817.72459,17548.77147,0,22731.9038,25406.62424,22640.32545,19466.14265,27711.96658
N5886,6.361,859.53394,859.5342,0.302489418,C45H81O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(9)_18:2(6,9)",0.996,0.90453,0.050718606,0.230627885,Some,Some,531790.0583,583476.6585,568853.5032,130673.1707,585862.6198,561994.3511,654470.6455,621521.6159,215663.307,635624.0719
N5886,6.361,859.53394,859.5342,0.302489418,C45H81O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(9)_18:2(9,12)",0.997333333,0.904126667,0.033812404,0.217195923,Some,Some,67975.42349,82424.63617,39523.32032,165326.8293,56709.26518,62912.40727,68779.86564,61903.39582,202755.38,60750.90023
N5886,6.361,859.53394,859.5342,0.302489418,C45H81O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(11)_18:2(9,12)",0.868,0.8910075,0.033454414,0.202664281,All,Some,121234.5182,139098.7053,78623.17649,296000,107428.115,104093.2417,115749.4889,101574.9883,361581.313,100625.0279
N5919,6.381,769.50198,769.50251,0.688756688,C42H75O10P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:0_20:4,"PG 16:0_20:4(5,8,11,14)",0.764285714,0.764742857,0.010197541,0.16106089,All,Some,35439.01019,65314.52045,53867.35446,52293.58898,50729.04273,90561.57185,88923.84096,81840.29492,112963.679,92869.69813
N5919,6.381,769.50198,769.50251,0.688756688,C42H75O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:0_20:4,"PG 16:0_20:4(8,11,14,17)",0.664333333,0.665676667,0.02240095,0.15092176,Some,Some,46260.98981,62685.47955,60132.64554,49706.41102,45770.95727,73438.42815,63076.15904,55159.70508,56036.32103,62130.30187
N5920,6.381,770.50549,770.51301,9.759731377,C45H74NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN,[M-H]-,PE O-20:5_20:4,"PE O-20:5(5,8,11,14,17)_20:4(5,8,11,14)",0.5982,0.668661,0.080208912,0.19085323,Some,Some,13508.08123,34063.1603,25495.72855,22082.60296,,41214.99395,33493.68536,39313.98555,38639.83566,38064.24625
N5920,6.381,770.50549,770.51301,9.759731377,C45H74NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN,[M-H]-,PE O-20:5_20:4,"PE O-20:5(5,8,11,14,17)_20:4(8,11,14,17)",0.513333333,0.800293333,0.051868846,0.172857743,Some,Some,27491.91877,31436.8397,28404.27145,23817.39704,,37685.00605,37106.31464,27886.01445,41060.16434,32135.75375
N5973,6.435,821.53431,821.53381,0.608617678,C46H79O10P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_22:5,"PG 18:1(9)_22:5(4,7,10,13,16)",0.7084,0.787324667,0.029754644,0.173376182,Some,Some,0,0,0,0,0,17920.77195,16544.39677,17778.85298,0,16965.15777
N5973,6.435,821.53431,821.53381,0.608617678,C46H79O10P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_22:5,"PG 18:1(6)_22:5(4,7,10,13,16)",0.668133333,0.766027333,0.030460172,0.167784204,Some,Some,0,0,0,0,0,6479.228049,5455.603229,7717.908506,0,7538.525022
N5973,6.435,821.53431,821.53381,0.608617678,C46H79O10P,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_22:5,"PG 18:1(9)_22:5(7,10,13,16,19)",0.6216,0.888694,0.018551254,0.165870403,Some,Some,0,0,0,0,0,0,0,903.2385105,0,396.3172101
N5977,6.438,795.51834,795.51816,0.226267619,C44H77O10P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:4,"PG 18:1(11)_20:4(5,8,11,14)",0.766857143,0.485095714,0.293826703,0.360256648,Some,Some,5487.235495,7110.080565,4595.835692,2672.959923,4902.02804,10325.77048,8703.273347,9657.467653,11926.50502,9793.548387
N5977,6.438,795.51834,795.51816,0.226267619,C44H77O10P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_20:4,"PG 18:1(6)_20:4(5,8,11,14)",0.754,0.537286667,0.224208166,0.308495199,Some,Some,5487.235495,7110.080565,4595.835692,2672.959923,4902.02804,8710.412259,6820.869436,6239.385549,9878.094405,6338.43318
