feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_0.mzML:area
20193,20.423,892.73872,892.73887,0.16802225725427833,C57H94O6,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG 18:2_18:3_18:3,"TG 18:2(6,9)_18:3(6,9,12)_18:3(6,9,12)",0.21199999999999797,0.7022749999999576,0.20238741027724036,0.20238741027724036,Some,Some,0.0,600.9934220804757,0.0,24401.601150827155
20193,20.423,892.73872,892.73887,0.16802225725427833,C57H94O6,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG 18:2_18:3_18:3,"TG 18:2(6,9)_18:3(9,12,15)_18:3(9,12,15)",0.6115999999999986,0.43145400000003065,0.13633607322417354,0.13633607322417354,Some,Some,18699.543031226203,33943.26073019755,32611.145703611455,52799.76232917409
20193,20.423,892.73872,892.73887,0.16802225725427833,C57H94O6,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,TG 18:2_18:3_18:3,"TG 18:2(9,12)_18:3(9,12,15)_18:3(9,12,15)",0.5224000000000004,0.5891720000000078,0.13119644679036244,0.13119644679036244,Some,Some,67364.81340441736,99572.65072378663,109337.79576587795,74451.88729399255
20406,20.601,752.6762,752.71265,48.424853760673386,C47H90O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCC,[M+NH4]+,TG O-10:0_16:0_18:1,TG O-10:0_16:0_18:1(11),0.9759999999999991,0.8731699999999591,0.007562356375499486,0.007562356375499486,All,Some,108000.0,83500.0,133000.0,137000.0
20426,20.636,944.7699,944.77017,0.28578379014701166,C61H98O6,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_20:4_22:6,"TG 16:0_20:4(5,8,11,14)_22:6(4,7,10,13,16,19)",0.580499999999998,0.7758400000000307,0.36011671874547896,0.36011671874547896,Some,Some,0.0,4695.560211733569,11404.98395575886,0.0
20426,20.636,944.7699,944.77017,0.28578379014701166,C61H98O6,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_20:4_22:6,"TG 16:0_20:4(8,11,14,17)_22:6(4,7,10,13,16,19)",0.6214285714285696,0.452619999999992,0.21478326520647067,0.21478326520647067,Some,Some,0.0,2644.4397882664316,5895.016044241143,0.0
20437,20.644,842.72305,842.72322,0.20172696799020043,C53H92O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(9,12)_18:3(6,9,12)",0.4413333333333351,0.4403033333333421,0.17061080993139213,0.17061080993139213,Some,Some,282767.1653861707,19673.694017723665,12836.996113669691,17806.54483261948
20437,20.644,842.72305,842.72322,0.20172696799020043,C53H92O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(9,12)_18:3(9,12,15)",0.6460000000000008,0.5619479999999839,0.15922486152501955,0.15922486152501955,Some,Some,227842.78204609785,486627.8103987462,489849.66186112387,535522.1933077279
20437,20.644,842.72305,842.72322,0.20172696799020043,C53H92O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(6,9)_18:3(6,9,12)",0.7116,0.7768959999999424,0.13576041816210568,0.13576041816210568,Some,Some,219846.98746461788,16430.856787930003,10337.619864994576,12575.470515816554
20437,20.644,842.72305,842.72322,0.20172696799020043,C53H92O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(6,9)_18:3(9,12,15)",0.5285714285714279,0.5233614285714013,0.11200115619307685,0.11200115619307685,Some,Some,193543.06510311362,477267.6387956002,484975.7221602119,524095.79134383594
20473,20.664,842.68755,842.72322,42.327064394857764,C53H92O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(9,12)_18:3(6,9,12)",0.42799999999999966,0.45213666666666086,0.15527695250813722,0.15527695250813722,Some,Some,438.37809373354395,8702.495689263998,11721.040225665598,0.0
20473,20.664,842.68755,842.72322,42.327064394857764,C53H92O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(9,12)_18:3(9,12,15)",0.7372000000000029,0.5548500000000104,0.15175397757976916,0.15175397757976916,Some,Some,14486.982622432859,8951.592703512115,11480.98458209359,0.0
20473,20.664,842.68755,842.72322,42.327064394857764,C53H92O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(6,9)_18:3(6,9,12)",0.5536000000000001,0.735645999999997,0.12670599961497545,0.12670599961497545,Some,Some,340.8320168509742,6028.6777384517645,4762.30147996445,0.0
20473,20.664,842.68755,842.72322,42.327064394857764,C53H92O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(6,9)_18:3(9,12,15)",0.5937142857142865,0.5182914285714203,0.11505921467406623,0.11505921467406623,Some,Some,14433.807266982623,5517.233868772121,9235.673712276362,0.0
20505,20.675,870.74659,870.75452,9.107044313691945,C55H96O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(6,9)_18:3(6,9,12)",0.6224000000000018,0.3612340000000131,0.08516287218100722,0.08516287218100722,Some,Some,56676.76245887823,50363.60526115716,54412.31778885593,49897.125916894445
20505,20.675,870.74659,870.75452,9.107044313691945,C55H96O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(6,9)_18:3(9,12,15)",0.7120000000000004,0.5298599999999851,0.08212007640566069,0.08212007640566069,Some,Some,9820.722655718986,7783.015281684786,7622.767716286994,8709.096182965919
20505,20.675,870.74659,870.75452,9.107044313691945,C55H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(9,12)_18:3(9,12,15)",0.6720000000000006,0.335519999999993,0.029533316489478365,0.029533316489478365,Some,Some,49591.038851580975,44134.98821561621,49778.0021455165,43338.749483785956
20505,20.675,870.74659,870.75452,9.107044313691945,C55H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(9,12)_18:3(6,9,12)",0.6595000000000013,0.23648250000002236,0.024051734726700358,0.024051734726700358,Some,Some,49911.476033821804,42718.39124154186,50186.91234934057,43055.028416353656
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(7)_18:2(9,12)_18:3(9,12,15)",0.5550000000000015,0.5041200000000003,0.305356355032833,0.305356355032833,Some,Some,0.0,0.0,0.0,164463.66895934098
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(7)_18:2(9,12)_18:3(6,9,12)",0.5640000000000001,0.5088049999999953,0.25498177060939925,0.25498177060939925,Some,Some,0.0,0.0,0.0,17519.466879142372
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(6)_18:2(9,12)_18:3(9,12,15)",0.4160000000000025,0.4187059999999974,0.2544225076022185,0.2544225076022185,Some,Some,0.0,0.0,0.0,151.435034126715
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(7)_18:2(6,9)_18:3(6,9,12)",0.6705000000000005,0.6424825000000283,0.2264384229653908,0.2264384229653908,Some,Some,0.0,0.0,0.0,45796.043079010014
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(9)_18:2(9,12)_18:3(6,9,12)",0.4250000000000007,0.5112649999999803,0.21460853614629563,0.21460853614629563,Some,Some,0.0,0.0,0.0,0.0
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(9)_18:2(9,12)_18:3(9,12,15)",0.45566666666666933,0.24040000000000342,0.20352473614247527,0.20352473614247527,Some,Some,0.0,0.0,0.0,167466.26015323278
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(9)_18:2(6,9)_18:3(6,9,12)",0.4610000000000021,0.7241150000000213,0.20297348391578707,0.20297348391578707,Some,Some,0.0,0.0,0.0,3062.643017769599
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(6)_18:2(6,9)_18:3(6,9,12)",0.525200000000001,0.571939999999995,0.20085854162179384,0.20085854162179384,Some,Some,0.0,0.0,0.0,49020.564926363346
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(7)_18:2(6,9)_18:3(9,12,15)",0.5787500000000012,0.4008537500000102,0.19226172970591027,0.19226172970591027,Some,Some,0.0,0.0,0.0,163184.30401585667
20509,20.678,868.73884,868.73887,0.03453281656194815,C55H94O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,TG 16:1_18:2_18:3,"TG 16:1(9)_18:2(6,9)_18:3(9,12,15)",0.534800000000002,0.4206730000000107,0.18297185715526282,0.18297185715526282,Some,Some,0.0,0.0,0.0,182335.61393515763
20612,20.767,842.68631,842.72322,43.79848463166913,C53H92O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(9,12)_18:3(9,12,15)",0.6993333333333354,0.4824950000000096,0.12951821765357152,0.12951821765357152,Some,Some,234.8720224885338,0.0,0.0,0.0
20612,20.767,842.68631,842.72322,43.79848463166913,C53H92O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(9,12)_18:3(6,9,12)",0.6635000000000009,0.35369499999995924,0.11451411950329016,0.11451411950329016,Some,Some,23144.474034620504,0.0,0.0,0.0
20612,20.767,842.68631,842.72322,43.79848463166913,C53H92O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(6,9)_18:3(6,9,12)",0.6970000000000004,0.621940000000014,0.10634429791897997,0.10634429791897997,Some,Some,79.15372096463975,0.0,0.0,0.0
20612,20.767,842.68631,842.72322,43.79848463166913,C53H92O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(6,9)_18:3(9,12,15)",0.5927500000000006,0.47252625000000137,0.10264634074527193,0.10264634074527193,Some,Some,23041.50022192632,0.0,0.0,0.0
20632,20.773,766.69203,766.69192,0.14347353505869373,C47H88O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_14:0_18:1,TG 12:0_14:0_18:1(9),0.3550000000000004,0.8527550000000588,0.004297818366453779,0.004297818366453779,All,All,0.0,0.0,0.0,13700.0
20681,20.786,894.75459,894.75452,0.0782337484594553,C57H96O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG 18:2_18:2_18:3,"TG 18:2(6,9)_18:2(6,9)_18:3(6,9,12)",0.4460000000000008,0.7428580000000238,0.5501764927482745,0.5501764927482745,Some,Some,55306.48680817299,35054.52184431479,49081.69988469774,107784.49215844127
20681,20.786,894.75459,894.75452,0.0782337484594553,C57H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,TG 18:2_18:2_18:3,"TG 18:2(9,12)_18:2(9,12)_18:3(9,12,15)",0.5748000000000019,0.7531640000000379,0.5298099683354496,0.5298099683354496,Some,Some,411021.6226939099,390435.9968692187,867448.5257782901,372687.5299344754
20681,20.786,894.75459,894.75452,0.0782337484594553,C57H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG 18:2_18:2_18:3,"TG 18:2(6,9)_18:2(9,12)_18:3(9,12,15)",0.694333333333334,0.7571350000000431,0.4968487690745802,0.4968487690745802,Some,Some,114390.0019837334,80859.98648071724,179966.23291055835,148016.42702102292
20681,20.786,894.75459,894.75452,0.0782337484594553,C57H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG 18:2_18:2_18:3,"TG 18:2(6,9)_18:2(9,12)_18:3(6,9,12)",0.582666666666667,0.6364400000000122,0.4680757069627726,0.4680757069627726,Some,Some,357198.96845863917,344074.6406716949,764094.8772854554,362629.5462188299
20681,20.786,894.75459,894.75452,0.0782337484594553,C57H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,TG 18:2_18:2_18:3,"TG 18:2(9,12)_18:2(9,12)_18:3(6,9,12)",0.6093333333333343,0.6536600000000211,0.45082300377401147,0.45082300377401147,Some,Some,33723.46756595914,30907.57079834923,54836.10607807609,56424.575312592344
20681,20.786,894.75459,894.75452,0.0782337484594553,C57H96O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG 18:2_18:2_18:3,"TG 18:2(6,9)_18:2(6,9)_18:3(9,12,15)",0.5928000000000011,0.8843620000000556,0.42184456814813204,0.42184456814813204,Some,Some,388359.45248958544,368667.2833357051,824572.558062922,352457.42935463815
20692,20.789,786.62644,786.66062,43.44948651426343,C49H84O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:2_18:3,"TG 10:0_18:2(9,12)_18:3(9,12,15)",0.5304000000000002,0.6616399999999658,0.245920181253779,0.245920181253779,Some,Some,11548.733691481197,38307.16528689694,45818.05125939018,24626.227787358475
20692,20.789,786.62644,786.66062,43.44948651426343,C49H84O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:2_18:3,"TG 10:0_18:2(6,9)_18:3(9,12,15)",0.61342857142857,0.5859371428571032,0.15631360580185877,0.15631360580185877,Some,Some,136485.03453568686,93147.30231230374,115133.15657681541,108393.19187223515
20692,20.789,786.62644,786.66062,43.44948651426343,C49H84O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:2_18:3,"TG 10:0_18:2(9,12)_18:3(6,9,12)",0.45899999999999963,0.8329650000000015,0.12932264690638362,0.12932264690638362,Some,Some,11548.733691481197,38307.16528689694,43309.39755486816,24626.227787358475
20692,20.789,786.62644,786.66062,43.44948651426343,C49H84O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:2_18:3,"TG 10:0_18:2(6,9)_18:3(6,9,12)",0.4939999999999998,0.7838199999999915,0.08621509793758908,0.08621509793758908,Some,Some,128417.49808135071,100238.36711390238,122739.39460892619,122354.35255304791
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(11)_18:2(9,12)_18:3(9,12,15)",0.7568571428571431,0.3044757142857374,0.4274345769174082,0.4274345769174082,Some,Some,4891.8396366351935,9541.968990341407,0.0,3219.6658730810273
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(9)_18:2(9,12)_18:3(9,12,15)",0.7683333333333344,0.07581666666665872,0.3920170165188402,0.3920170165188402,Some,Some,32769.87918529355,65421.67648922985,0.0,30280.31360315245
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(6)_18:2(9,12)_18:3(9,12,15)",0.6994285714285715,0.3897000000000454,0.376569397339024,0.376569397339024,Some,Some,43719.5789387538,79165.16096075074,0.0,40979.90723257532
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(6)_18:2(6,9)_18:3(9,12,15)",0.5525000000000002,0.27279750000002423,0.3322149485855086,0.3322149485855086,Some,Some,7129.806757848864,14160.497214049892,0.0,13290.780724078482
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(11)_18:2(6,9)_18:3(9,12,15)",0.637400000000001,0.318229000000008,0.32039689020926965,0.32039689020926965,Some,Some,31031.988788067887,70134.36888060618,0.0,30280.31360315245
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(9)_18:2(6,9)_18:3(9,12,15)",0.6845714285714288,0.30191285714288696,0.3102012638713623,0.3102012638713623,Some,Some,4258.079035937516,13945.264830809107,0.0,10071.114850997454
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(6)_18:2(6,9)_18:3(6,9,12)",0.6725000000000012,0.30171999999996046,0.30549212152349964,0.30549212152349964,Some,Some,33210.54085296615,69165.82315602266,0.0,36343.588375338644
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(6)_18:2(9,12)_18:3(6,9,12)",0.6074999999999999,0.6471275000000105,0.19120505487961853,0.19120505487961853,Some,Some,7129.806757848864,14160.497214049892,0.0,7469.624825547984
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(9)_18:2(6,9)_18:3(6,9,12)",0.45250000000000057,0.30220999999994547,0.18900671960767268,0.18900671960767268,Some,Some,40959.25444743384,74954.6774636029,0.0,41072.63360972005
20693,20.79,896.76188,896.77017,9.244286080555222,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(11)_18:2(6,9)_18:3(6,9,12)",0.5656666666666675,0.3464083333333103,0.1785639055336147,0.1785639055336147,Some,Some,36899.22559921435,63350.06480053732,0.0,37992.05730235612
20719,20.798,842.72297,842.72322,0.2966573057489087,C53H92O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(9,12)_18:3(6,9,12)",0.306499999999998,0.4955225000000212,0.36958597091541356,0.36958597091541356,Some,Some,359164.9369311832,0.0,0.0,0.0
20719,20.798,842.72297,842.72322,0.2966573057489087,C53H92O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(6,9)_18:3(6,9,12)",0.49400000000000094,0.7575566666666873,0.27353849687730203,0.27353849687730203,Some,Some,20928.46878492735,0.0,0.0,0.0
20719,20.798,842.72297,842.72322,0.2966573057489087,C53H92O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(9,12)_18:3(9,12,15)",0.5133333333333342,0.6186583333333525,0.2261097925846871,0.2261097925846871,Some,Some,335637.87322369474,0.0,0.0,0.0
20719,20.798,842.72297,842.72322,0.2966573057489087,C53H92O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:2_18:3,"TG 14:0_18:2(6,9)_18:3(9,12,15)",0.6428571428571449,0.5069200000000039,0.10716602806149404,0.10716602806149404,Some,Some,159268.7210601948,0.0,0.0,0.0
20806,20.833,944.77178,944.77017,1.704118156088551,C61H98O6,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_20:4_22:6,"TG 16:0_20:4(5,8,11,14)_22:6(4,7,10,13,16,19)",0.4485000000000001,0.8440600000000842,0.23796631365789284,0.23796631365789284,Some,Some,243279.20948616602,181410.97674418607,212913.33177314923,540723.507391054
20806,20.833,944.77178,944.77017,1.704118156088551,C61H98O6,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_20:4_22:6,"TG 16:0_20:4(8,11,14,17)_22:6(4,7,10,13,16,19)",0.6964000000000027,0.5646400000000085,0.2016999996222136,0.2016999996222136,Some,Some,105720.790513834,67589.02325581395,98086.66822685077,44276.49260894605
